"name","latitude","longitude","grantee","grantNumber","delegateNo","centerType","programType","programDelegateName","programMainPhoneNumber","programAddress","programCity","programState","programZipCode","phone","address","city","state","zip","id"
"Rosemont - FWISD","32.6839905","-97.34107119999999","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 815-5200","1401 W Seminary Dr","Fort Worth","TX","76115-1244","57289"
"Sam Rosen - FWISD","32.793504","-97.369169","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 814-4800","2613 Roosevelt Ave","Fort Worth","TX","76164-6823","57290"
"WJ Turner - FWISD","32.80130280000001","-97.38339409999998","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 814-4900","3000 NW 26th St","Fort Worth","TX","76106-4901","57292"
"WM Green - FWISD","32.6812122","-97.25316429999998","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 815-8900","4612 David Strickland Rd","Fort Worth","TX","76119-5204","57293"
"Western Hills Primary - FWISD","32.7347165","-97.45868639999998","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 815-6900","8300 Mojave Trl","Fort Worth","TX","76116-3638","57295"
"Worth Heights - FWISD","32.6957019","-97.32150690000003","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 814-6200","519 E Butler St","Fort Worth","TX","76110-5522","57296"
"Harrison Lane - HEB ISD","32.8264138","-97.16929189999996","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 285-3207","1000 Harrison Ln","Hurst","TX","76053-5002","57297"
"Oakwood Terrace - HEB ISD","32.827062","-97.09361899999999","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 354-3335","700 Ranger St","Euless","TX","76040-5123","57298"
"Keller Early Learning Center North - Keller ISD","32.9261239","-97.30598020000002","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 744-6700","10310 Old Denton Rd","Fort Worth","TX","76244-9697","57299"
"Atwood McDonald - FWISD","32.752028","-97.20874900000001","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 496-7445","1850 Barron Ln","Fort Worth","TX","76112-4230","57301"
"Sagamore Hill - FWISD","32.736615","-97.25588599999998","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 815-5000","701 S Hughes Ave","Fort Worth","TX","76103-3757","57302"
"Bellaire - HEB ISD","32.8177777","-97.1605955","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 285-3230","501 Bellaire Dr","Hurst","TX","76053-7006","57303"
"Midway Park - HEB ISD","32.8426749","-97.09280209999997","Child Care Associates
3000 E Belknap St
Fort Worth, TX 76111-4142
(817)838-8422 - 1500
","06CH10093","000","Head Start","Head Start","Child Care Associates","","3000 E Belknap St ","Fort Worth","TX","76111-4142","(817) 354-3380","409 N Ector Dr","Euless","TX","76039-7520","57304"
"Perryton, Perryton Kinder","36.3962997","-100.80923080000002","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 435-2463","410 S Eton St","Perryton","TX","79070-2810","57324"
"Wellington Elementary","34.8491029","-100.21649739999998","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 447-2353","609 15th St","Wellington","TX","79095-3603","57325"
"Hart Elementary","34.3664204","-102.14040369999998","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 938-2142","PO Box 408
710 2nd Street","Hart","TX","79043-0408","57326"
"Memphis, Travis Elementary","34.7325984","-100.54460649999999","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 259-2141","710 N 12th St","Memphis","TX","79245-2408","57327"
"Childress Elementary","34.4183239","-100.20706719999998","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(940) 937-6314","300 3rd St SE","Childress","TX","79201-5414","57328"
"Dalhart Elementary","36.0563811","-102.51574519999997","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 244-7371","701 E 10th St","Dalhart","TX","79022-3807","57329"
"Farwell Elementary","34.383409","-103.03800160000003","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 481-9131","PO Box F","Farwell","TX","79325-0235","57330"
"Pampa, Lamar Elementary","35.5197821","-100.97641620000002","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 669-4880","1234 S Nelson St","Pampa","TX","79065-7036","57331"
"Bovina, Ridgelea Elementary","34.5087792","-102.87449449999997","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 251-1448","PO Box 70
457 Highway 86","Bovina","TX","79009-0070","57332"
"Hereford, Stanton Center","34.8220413","-102.39640600000001","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 363-7610","711 E Park Ave","Hereford","TX","79045-4417","57333"
"Dimmitt ISD","34.5478096","-102.32128449999999","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 647-4131","708 W Stinson St","Dimmitt","TX","79027-2327","57334"
"Canyon, Lakeview Elementary","35.0567459","-101.90856589999999","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 677-2830","6407 Lair Rd","Amarillo","TX","79118-3017","57335"
"Clarendon Elementary","34.9875355","-100.89030990000003","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 847-3855","PO Box 610
822 W 5th","Clarendon","TX","79226-0610","57336"
"Nelson","35.225316","-101.807298","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 677-5371","1023 N Nelson St","Amarillo","TX","79107-6800","57337"
"Pampa Community Day Care Center","35.54","-100.95999990000001","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 665-0735","PO Box 2432
1100 Gwendolen Avenue","Pampa","TX","79066-2432","57338"
"Friona Primary","34.6385857","-102.71978690000003","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 250-3936","802 Euclid Ave","Friona","TX","79035-1827","57339"
"Canyon - Sundown Lane Elementary","35.103397","-101.887921","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 677-2419","4715 W Sundown Ln","Amarillo","TX","79118-5018","57340"
"Cleveland Street Center","35.1945366","-101.8254422","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 677-5401","1601 S Cleveland St","Amarillo","TX","79102-4211","57341"
"Opportunity School","35.228749","-101.79575599999998","REGION 16 EDUCATION SERVICE CENTER
5800 Bell St
Amarillo, TX 79109-6230
(806)677-5300
","06CH10104","000","Head Start","Head Start","REGION 16 EDUCATION SERVICE CENTER","","5800 Bell St ","Amarillo","TX","79109-6230","(806) 381-0551","1525 N Grand St","Amarillo","TX","79107-7195","57342"
"Grangerland","30.250548","-95.309298","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(936) 231-2595","13710 FM 1485 Rd","Conroe","TX","77306-8354","57375"
"Kountze","30.3616709","-94.3031403","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(409) 246-3808","1565 S Pine St
P. O. Box 1837","Kountze","TX","77625-7606","57376"
"Cleveland","30.341033","-95.07045199999999","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(281) 592-2851","1502 E Houston St
P. O. Box 1685","Cleveland","TX","77327-4741","57377"
"Anahuac","29.755389","-94.60372310000002","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(409) 267-2240","PO Box 549
1305 Wilcox","Anahuac","TX","77514-0549","57378"
"Willis","30.4239843","-95.4770089","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(936) 856-4810","309 Industrial Park Ln","Willis","TX","77378-3038","57379"
"Liberty","30.06617799999999","-94.78724690000001","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(936) 336-7025","1022 Texas St","Liberty","TX","77575-3844","57380"
"Hempstead","30.0928064","-96.0799161","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(979) 826-4484","1236 11th St","Hempstead","TX","77445-5260","57381"
"Sealy","29.771081","-96.168995","Motivation Education & Training, Inc.
22551 Gene Campbell Blvd
New Caney, TX 77357-
(281)689-5544 - 223
","06CH10132","000","Head Start","Head Start","Motivation Education & Training, Inc.","","22551 Gene Campbell Blvd ","New Caney","TX","77357","(979) 885-3874","1436 Eagle Lake Rd","Sealy","TX","77474-3110","57382"
"Cooper ISD Head Start","33.363638","-95.693647","COOPER INDEPENDENT SCHOOL DISTRICT
1401 SW 8th St
Cooper, TX 75432-3715
(903)395-2111 - 3863
","06CH10053","000","Head Start","Head Start","COOPER INDEPENDENT SCHOOL DISTRICT","","1401 SW 8th St ","Cooper","TX","75432-3715","(903) 395-2111","1401 SW 8th St
P.O. Box 478","Cooper","TX","75432-3715","57390"
"Scurry Community Services","32.7401398","-100.92770310000003","Scurry Community Services
2801 2nd St
Snyder, TX 79549-7555
(325)573-7403
","06CH10034","000","Head Start","Head Start","Scurry Community Services","","2801 2nd St ","Snyder","TX","79549-7555","(325) 573-7403","2800 2nd St","Snyder","TX","79549-7554","57399"
"Detroit ISD Head Start","33.6614881","-95.2655916","Detroit ISD Head Start
110 E Garner St
Detroit, TX 75436-1944
(903)674-4245 - 8381
","06CH010144","000","Head Start","Head Start","Detroit ISD Head Start","","110 E Garner St ","Detroit","TX","75436-1944","(903) 674-4245","110 E Garner St","Detroit","TX","75436-1944","57441"
"Clarksville Head Start","33.61003880000001","-95.06365210000001","Detroit ISD Head Start
110 E Garner St
Detroit, TX 75436-1944
(903)674-4245 - 8381
","06CH010144","000","Head Start","Head Start","Detroit ISD Head Start","","110 E Garner St ","Detroit","TX","75436-1944","(903) 427-3891","1500 W Main St","Clarksville","TX","75426-3420","57442"
"Ketelsen","29.7807578","-95.3638307","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(713) 223-3131","600 Quitman St","Houston","TX","77009-8113","57459"
"Jensen Drive Head Start","29.843059","-95.343704","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(713) 742-8952","2702 Aldine Westfield Rd","Houston","TX","77093-6713","57460"
"Golden Forest","29.8430414","-95.474177","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(713) 682-9146","5750 Golden Forest Dr","Houston","TX","77092-2354","57461"
"Browning","29.79724199999999","-95.378804","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(713) 869-1684","607 Northwood St","Houston","TX","77009-4510","57462"
"Mt. Houston","29.891906","-95.319931","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(281) 219-2256","11703 Eastex Fwy
# B1","Houston","TX","77039-6205","57463"
"Oakwood","30.02333299999999","-95.52492589999997","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(281) 370-9665","7211 Oakwood Glen Blvd","Spring","TX","77379-4742","57465"
"Holbrook","29.857286","-95.49874799999998","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(713) 462-4423","6402 Langfield Rd","Houston","TX","77092-1006","57466"
"Mangum Educational Center","29.834718","-95.463277","AVANCE - Houston, Inc.
4281 Dacoma St
Houston, TX 77092-8607
(713)812-0033 - 115
","06CH10133","000","Head Start","Head Start","AVANCE - Houston, Inc.","","4281 Dacoma St ","Houston","TX","77092-8607","(713) 686-5228","4503 Mangum Rd","Houston","TX","77092-4325","57467"
